ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31844,variation,missing,"Best-Selling Valentine's Day Cake - 1.5 Kg, Egg",parent,1,1.5,2899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31845,variation,missing,"Best-Selling Valentine's Day Cake - 1.5 Kg, Eggless",parent,1,1.5,2899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31846,variation,missing,"Best-Selling Valentine's Day Cake - 2 Kg, Egg",parent,1,2.0,3799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31847,variation,missing,"Best-Selling Valentine's Day Cake - 2 Kg, Eggless",parent,1,2.0,3799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31848,variable,GBSORB01,Bestest Brother in the World Cake,missing,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Raksha Bandhan",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31849,variation,missing,"Bestest Brother in the World Cake - 1 Kg, Egg",parent,1,1.0,1179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31850,variation,missing,"Bestest Brother in the World Cake - 1 Kg, Eggless",parent,1,1.0,1179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31851,variation,missing,"Bestest Brother in the World Cake - 1.5 Kg, Egg",parent,1,1.5,1659.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31852,variation,missing,"Bestest Brother in the World Cake - 1.5 Kg, Eggless",parent,1,1.5,1659.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31853,variable,GBSOTD02,Bestest Teacher in the World,missing,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Teacher's Day",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31854,variation,missing,"Bestest Teacher in the World - 1 Kg, Egg",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31855,variation,missing,"Bestest Teacher in the World - 1 Kg, Eggless",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31856,variation,missing,"Bestest Teacher in the World - 1.5 Kg, Egg",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31857,variation,missing,"Bestest Teacher in the World - 1.5 Kg, Eggless",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31858,variable,GBFLBF13,Bewitching Black Forest Beauty,missing,1,,,"Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes For Kids, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Midnight cake delivery in Gurgaon",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/bewitching-black-forest-beauty.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31859,variation,missing,"Bewitching Black Forest Beauty - 1 Kg, Egg",parent,1,1.0,1599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31860,variation,missing,"Bewitching Black Forest Beauty - 1 Kg, Eggless",parent,1,1.0,1599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31861,variation,missing,"Bewitching Black Forest Beauty - 1.5 Kg, Egg",parent,1,1.5,2399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31862,variation,missing,"Bewitching Black Forest Beauty - 1.5 Kg, Eggless",parent,1,1.5,2399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31863,variation,missing,"Bewitching Black Forest Beauty - 2 Kg, Egg",parent,1,2.0,3199.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31864,variation,missing,"Bewitching Black Forest Beauty - 2 Kg, Eggless",parent,1,2.0,3199.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31865,variable,GBBCAl43,Birthday Cake with Colorful Flowers,missing,1,,,"Birthday Cakes > 1st Birthday Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Birthday Cakes > Cakes For Kids, Customized Cakes, Designer Cakes, Designer Cakes > Princess Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/birthday-cake-with-colorful-flowers.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31866,variation,missing,"Birthday Cake with Colorful Flowers - 1.5 Kg, Egg",parent,1,1.5,2339.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31867,variation,missing,"Birthday Cake with Colorful Flowers - 1.5 Kg, Eggless",parent,1,1.5,2339.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31868,variation,missing,"Birthday Cake with Colorful Flowers - 2 Kg, Egg",parent,1,2.0,2919.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31869,variation,missing,"Birthday Cake with Colorful Flowers - 2 Kg, Eggless",parent,1,2.0,2919.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31870,variable,GBFLCH20,Birthday Special Chocolate Cake,missing,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/birthday-special-chocolate-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31871,variation,missing,"Birthday Special Chocolate Cake - 1 Kg, Egg",parent,1,1.0,1179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31872,variation,missing,"Birthday Special Chocolate Cake - 1 Kg, Eggless",parent,1,1.0,1179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31873,variation,missing,"Birthday Special Chocolate Cake - 1.5 Kg, Egg",parent,1,1.5,1659.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31874,variation,missing,"Birthday Special Chocolate Cake - 1.5 Kg, Eggless",parent,1,1.5,1659.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31875,variation,missing,"Birthday Special Chocolate Cake - 2 Kg, Egg",parent,1,2.0,2079.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31876,variation,missing,"Birthday Special Chocolate Cake - 2 Kg, Eggless",parent,1,2.0,2079.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31877,variable,GBDVDC02,Black and White,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Dripping Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-and-white.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31878,variation,missing,"Black and White - 1.5 Kg, Egg",parent,1,1.5,1979.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31879,variation,missing,"Black and White - 1.5 Kg, Eggless",parent,1,1.5,1979.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31880,variation,missing,"Black and White - 2 Kg, Egg",parent,1,2.0,2639.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31881,variation,missing,"Black and White - 2 Kg, Eggless",parent,1,2.0,2639.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31884,variable,GBSOVD08,Black and White Love Cake,missing,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31885,variation,missing,"Black and White Love Cake - 1 Kg, Egg",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31886,variation,missing,"Black and White Love Cake - 1 Kg, Eggless",parent,1,1.0,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31887,variation,missing,"Black and White Love Cake - 1.5 Kg, Egg",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31888,variation,missing,"Black and White Love Cake - 1.5 Kg, Eggless",parent,1,1.5,1999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31889,variation,missing,"Black and White Love Cake - 2 Kg, Egg",parent,1,2.0,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31890,variation,missing,"Black and White Love Cake - 2 Kg, Eggless",parent,1,2.0,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31891,variable,GBCUCK01,Black and White Retro Cake,missing,1,,,"All Cakes, Customized Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-and-white-retro-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1.0,1.0,1.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31892,variation,missing,"Black and White Retro Cake - 1.5 Kg, Egg",parent,1,1.5,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31893,variation,missing,"Black and White Retro Cake - 1.5 Kg, Eggless",parent,1,1.5,2799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31894,variation,missing,"Black and White Retro Cake - 2 Kg, Egg",parent,1,2.0,4099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31895,variation,missing,"Black and White Retro Cake - 2 Kg, Eggless",parent,1,2.0,4099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31896,variable,GBFLBF00,Black Forest Beauty,missing,1,,,"All Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-forest-beauty.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31897,variation,missing,"Black Forest Beauty - 1 Kg, Egg",parent,1,1.0,861.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31898,variation,missing,"Black Forest Beauty - 1 Kg, Eggless",parent,1,1.0,861.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31899,variation,missing,"Black Forest Beauty - 1.5 Kg, Egg",parent,1,1.5,1170.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31900,variation,missing,"Black Forest Beauty - 1.5 Kg, Eggless",parent,1,1.5,1170.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31901,variation,missing,"Black Forest Beauty - 2 Kg, Egg",parent,1,2.0,1431.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31902,variation,missing,"Black Forest Beauty - 2 Kg, Eggless",parent,1,2.0,1431.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31903,variable,GBFLCH00,Aesthetic Black Forest Cake,missing,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes For Kids, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-forest-cake-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31904,variation,missing,"Aesthetic Black Forest Cake - 0.5 Kg, Egg",parent,1,0.5,519.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31905,variation,missing,"Aesthetic Black Forest Cake - 0.5 Kg, Eggless",parent,1,0.5,519.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31906,variation,missing,"Aesthetic Black Forest Cake - 1 Kg, Egg",parent,1,1.0,1029.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31907,variation,missing,"Aesthetic Black Forest Cake - 1 Kg, Eggless",parent,1,1.0,1029.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31908,variation,missing,"Aesthetic Black Forest Cake - 1.5 Kg, Egg",parent,1,1.5,1539.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31909,variation,missing,"Aesthetic Black Forest Cake - 1.5 Kg, Eggless",parent,1,1.5,1539.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31910,variation,missing,"Aesthetic Black Forest Cake - 2 Kg, Egg",parent,1,2.0,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31911,variation,missing,"Aesthetic Black Forest Cake - 2 Kg, Eggless",parent,1,2.0,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31912,variable,GBFLBF08,Black Forest Chocolate Drizzle Cake,missing,1,,,"Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Midnight cake delivery in Gurgaon",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31913,variation,missing,"Black Forest Chocolate Drizzle Cake - 0.5 Kg, Egg",parent,1,0.5,499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31914,variation,missing,"Black Forest Chocolate Drizzle Cake - 0.5 Kg, Eggless",parent,1,0.5,499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31915,variation,missing,"Black Forest Chocolate Drizzle Cake - 1 Kg, Egg",parent,1,1.0,919.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31916,variation,missing,"Black Forest Chocolate Drizzle Cake - 1 Kg, Eggless",parent,1,1.0,919.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31917,variation,missing,"Black Forest Chocolate Drizzle Cake - 1.5 Kg, Egg",parent,1,1.5,1299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31918,variation,missing,"Black Forest Chocolate Drizzle Cake - 1.5 Kg, Eggless",parent,1,1.5,1299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31919,variation,missing,"Black Forest Chocolate Drizzle Cake - 2 Kg, Egg",parent,1,2.0,1619.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31920,variation,missing,"Black Forest Chocolate Drizzle Cake - 2 Kg, Eggless",parent,1,2.0,1619.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-chocolate-drizzle-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31921,variable,GBFLBF04,Black Forest Enchantress Cake,missing,1,,,"All Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31922,variation,missing,"Black Forest Enchantress Cake - 1 Kg, Egg",parent,1,1.0,1289.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31923,variation,missing,"Black Forest Enchantress Cake - 1 Kg, Eggless",parent,1,1.0,1289.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31924,variation,missing,"Black Forest Enchantress Cake - 1.5 Kg, Egg",parent,1,1.5,1819.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31925,variation,missing,"Black Forest Enchantress Cake - 1.5 Kg, Eggless",parent,1,1.5,1819.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31926,variation,missing,"Black Forest Enchantress Cake - 2 Kg, Egg",parent,1,2.0,2269.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-enchantress.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
